date,kod,name,price,city,first_name
2021-08-01,84116,Курс 5,30566,Томск,Рутов
2021-04-09,84116,Курс 5,30566,Казань,Петров
2021-06-02,14033,Курс 4,32267,Москва,Иванов
2021-07-22,19925,Курс 0,10237,Омск,Петров
2022-04-15,59629,Курс 1,41440,Омск,Конюхов
2021-10-20,54192,Курс 6,43969,Томск,Рутов
2021-02-01,84116,Курс 5,30566,Казань,Иванов
2022-05-01,59511,Курс 3,32467,Кемерово,Конюхов
2021-01-17,19925,Курс 0,10237,Кемерово,Коченев
2021-12-21,69834,Курс 9,34841,Москва,Конюхов
2021-01-30,04801,Курс 7,22018,Санкт-Петербург,Петров
2021-09-06,54192,Курс 6,43969,Москва,Коченев
2021-01-22,14033,Курс 4,32267,Казань,Конюхов
2022-05-27,59629,Курс 1,41440,Томск,Сидорова
2021-12-22,02904,Курс 2,46402,Санкт-Петербург,Сидорова
2021-07-20,84116,Курс 5,30566,Казань,Коченев
2021-12-08,69834,Курс 9,34841,Томск,Иванов
2021-07-27,14033,Курс 4,32267,Москва,Иванов
2022-02-28,02904,Курс 2,46402,Казань,Иванов
2021-04-06,19925,Курс 0,10237,Кемерово,Конюхов
2021-02-01,14033,Курс 4,32267,Омск,Иванов
2021-07-04,84116,Курс 5,30566,Новосибирск,Петров
2021-09-04,14033,Курс 4,32267,Омск,Иванов
2021-02-20,59511,Курс 3,32467,Красноярск,Конюхов
2022-04-13,69834,Курс 9,34841,Кемерово,Рутов
2022-06-06,69834,Курс 9,34841,Москва,Сидорова
2021-06-28,59511,Курс 3,32467,Омск,Конюхов
2021-08-24,59511,Курс 3,32467,Омск,Конюхов
2021-03-13,04801,Курс 7,22018,Томск,Рутов
2021-04-09,19925,Курс 0,10237,Кемерово,Иванов
2022-05-07,59629,Курс 1,41440,Санкт-Петербург,Коченев
2022-01-04,14033,Курс 4,32267,Красноярск,Коченев
2021-08-16,84116,Курс 5,30566,Москва,Петров
2021-05-01,63071,Курс 8,25760,Красноярск,Коченев
2022-03-19,19925,Курс 0,10237,Томск,Коченев
2021-01-25,19925,Курс 0,10237,Омск,Петров
2021-03-14,54192,Курс 6,43969,Красноярск,Иванов
2021-10-17,59511,Курс 3,32467,Санкт-Петербург,Иванов
2021-08-05,63071,Курс 8,25760,Кемерово,Рутов
2021-10-05,59511,Курс 3,32467,Санкт-Петербург,Иванов
2021-09-05,54192,Курс 6,43969,Кемерово,Рутов
2021-04-18,14033,Курс 4,32267,Казань,Петров
2022-06-09,69834,Курс 9,34841,Кемерово,Конюхов
2022-02-26,59629,Курс 1,41440,Томск,Рутов
2021-12-26,69834,Курс 9,34841,Москва,Сидорова
2021-08-22,02904,Курс 2,46402,Новосибирск,Иванов
2021-03-23,59629,Курс 1,41440,Санкт-Петербург,Петров
2021-04-18,14033,Курс 4,32267,Омск,Иванов
2021-06-22,84116,Курс 5,30566,Новосибирск,Коченев
2021-11-03,84116,Курс 5,30566,Кемерово,Коченев
2022-05-13,19925,Курс 0,10237,Омск,Петров
2021-03-22,59511,Курс 3,32467,Казань,Сидорова
2022-03-08,59629,Курс 1,41440,Красноярск,Коченев
2021-04-12,59629,Курс 1,41440,Казань,Сидорова
2022-06-22,59511,Курс 3,32467,Новосибирск,Петров
2022-05-17,59511,Курс 3,32467,Москва,Коченев
2021-01-22,84116,Курс 5,30566,Санкт-Петербург,Рутов
2022-01-04,84116,Курс 5,30566,Новосибирск,Конюхов
2022-06-06,14033,Курс 4,32267,Новосибирск,Коченев
2021-06-28,69834,Курс 9,34841,Омск,Рутов
2021-04-23,54192,Курс 6,43969,Санкт-Петербург,Иванов
2022-05-19,59629,Курс 1,41440,Новосибирск,Коченев
2021-09-16,54192,Курс 6,43969,Омск,Сидорова
2022-06-06,02904,Курс 2,46402,Казань,Сидорова
2021-12-31,14033,Курс 4,32267,Новосибирск,Конюхов
2021-05-14,54192,Курс 6,43969,Казань,Рутов
2022-01-16,02904,Курс 2,46402,Новосибирск,Сидорова
2022-06-04,04801,Курс 7,22018,Красноярск,Рутов
2022-06-22,02904,Курс 2,46402,Томск,Петров
2021-11-08,59629,Курс 1,41440,Санкт-Петербург,Сидорова
2022-05-14,63071,Курс 8,25760,Красноярск,Конюхов
2021-07-18,19925,Курс 0,10237,Москва,Петров
2021-11-24,63071,Курс 8,25760,Новосибирск,Иванов
2022-05-05,54192,Курс 6,43969,Новосибирск,Сидорова
2022-01-05,69834,Курс 9,34841,Москва,Коченев
2021-03-05,02904,Курс 2,46402,Новосибирск,Петров
2022-04-01,63071,Курс 8,25760,Омск,Сидорова
2021-05-20,59629,Курс 1,41440,Санкт-Петербург,Сидорова
2021-10-11,63071,Курс 8,25760,Москва,Коченев
2022-06-15,59629,Курс 1,41440,Кемерово,Петров
2022-02-04,14033,Курс 4,32267,Санкт-Петербург,Иванов
2021-04-03,59511,Курс 3,32467,Красноярск,Иванов
2022-04-27,69834,Курс 9,34841,Казань,Рутов
2022-01-02,54192,Курс 6,43969,Казань,Конюхов
2021-08-25,59629,Курс 1,41440,Новосибирск,Петров
2021-05-19,59629,Курс 1,41440,Кемерово,Петров
2021-02-13,59511,Курс 3,32467,Омск,Иванов
2021-05-17,84116,Курс 5,30566,Томск,Конюхов
2022-03-02,14033,Курс 4,32267,Томск,Конюхов
2021-06-13,04801,Курс 7,22018,Омск,Иванов
2022-02-28,59511,Курс 3,32467,Омск,Рутов
2022-03-02,84116,Курс 5,30566,Казань,Конюхов
2021-05-18,02904,Курс 2,46402,Томск,Сидорова
2021-05-12,59511,Курс 3,32467,Новосибирск,Конюхов
2021-10-15,69834,Курс 9,34841,Москва,Иванов
2021-08-30,59511,Курс 3,32467,Томск,Петров
2021-11-10,69834,Курс 9,34841,Москва,Коченев
2021-03-26,19925,Курс 0,10237,Красноярск,Конюхов
2021-07-02,14033,Курс 4,32267,Красноярск,Коченев
2021-03-17,69834,Курс 9,34841,Москва,Конюхов
2022-06-18,59629,Курс 1,41440,Новосибирск,Рутов
2021-09-10,14033,Курс 4,32267,Санкт-Петербург,Конюхов
2021-07-09,19925,Курс 0,10237,Томск,Иванов
2021-07-31,59511,Курс 3,32467,Красноярск,Петров
2022-06-10,59511,Курс 3,32467,Омск,Рутов
2021-02-08,59629,Курс 1,41440,Казань,Сидорова
2022-03-02,54192,Курс 6,43969,Омск,Петров
2021-03-07,02904,Курс 2,46402,Новосибирск,Петров
2022-04-29,63071,Курс 8,25760,Москва,Коченев
2022-03-12,14033,Курс 4,32267,Омск,Коченев
2021-01-16,63071,Курс 8,25760,Новосибирск,Коченев
2022-01-06,02904,Курс 2,46402,Красноярск,Конюхов
2021-09-29,19925,Курс 0,10237,Новосибирск,Петров
2021-03-12,14033,Курс 4,32267,Казань,Иванов
2021-02-16,04801,Курс 7,22018,Омск,Коченев
2022-03-24,14033,Курс 4,32267,Омск,Иванов
2021-07-03,59511,Курс 3,32467,Томск,Сидорова
2021-08-02,84116,Курс 5,30566,Кемерово,Конюхов
2021-03-06,19925,Курс 0,10237,Санкт-Петербург,Сидорова
2021-03-20,02904,Курс 2,46402,Москва,Иванов
2021-05-16,54192,Курс 6,43969,Кемерово,Конюхов
2022-06-11,02904,Курс 2,46402,Кемерово,Коченев
2022-04-04,14033,Курс 4,32267,Омск,Сидорова
2021-07-12,59629,Курс 1,41440,Томск,Сидорова
2022-02-14,54192,Курс 6,43969,Томск,Конюхов
2021-12-27,02904,Курс 2,46402,Москва,Коченев
2022-05-26,04801,Курс 7,22018,Санкт-Петербург,Конюхов
2021-06-05,59629,Курс 1,41440,Новосибирск,Сидорова
2021-03-20,19925,Курс 0,10237,Омск,Коченев
2021-06-20,69834,Курс 9,34841,Санкт-Петербург,Сидорова
2021-05-29,69834,Курс 9,34841,Томск,Рутов
2022-05-17,54192,Курс 6,43969,Санкт-Петербург,Петров
2022-04-09,63071,Курс 8,25760,Кемерово,Петров
2021-06-27,04801,Курс 7,22018,Томск,Рутов
2022-05-11,02904,Курс 2,46402,Санкт-Петербург,Рутов
2021-01-29,02904,Курс 2,46402,Кемерово,Иванов
2021-05-24,54192,Курс 6,43969,Кемерово,Сидорова
2022-01-02,19925,Курс 0,10237,Москва,Сидорова
2021-11-13,59629,Курс 1,41440,Казань,Рутов
2021-12-03,14033,Курс 4,32267,Казань,Рутов
2021-02-11,59511,Курс 3,32467,Санкт-Петербург,Рутов
2021-11-25,04801,Курс 7,22018,Москва,Сидорова
2021-04-25,59629,Курс 1,41440,Томск,Сидорова
2022-05-29,84116,Курс 5,30566,Красноярск,Коченев
2021-09-14,54192,Курс 6,43969,Новосибирск,Сидорова
2021-09-24,63071,Курс 8,25760,Омск,Рутов
2022-01-02,19925,Курс 0,10237,Красноярск,Конюхов
2022-02-21,84116,Курс 5,30566,Казань,Рутов
2022-05-21,59511,Курс 3,32467,Санкт-Петербург,Петров
2021-11-01,84116,Курс 5,30566,Санкт-Петербург,Петров
2022-05-30,59629,Курс 1,41440,Красноярск,Иванов
2021-01-29,02904,Курс 2,46402,Казань,Коченев
2021-11-28,19925,Курс 0,10237,Санкт-Петербург,Сидорова
2021-01-26,63071,Курс 8,25760,Новосибирск,Петров
2022-04-19,04801,Курс 7,22018,Санкт-Петербург,Иванов
2021-08-06,84116,Курс 5,30566,Омск,Рутов
2022-06-20,63071,Курс 8,25760,Москва,Сидорова
2022-02-15,02904,Курс 2,46402,Красноярск,Петров
2021-06-07,54192,Курс 6,43969,Кемерово,Сидорова
2022-05-25,14033,Курс 4,32267,Томск,Коченев
2021-04-25,14033,Курс 4,32267,Москва,Иванов
2021-09-12,84116,Курс 5,30566,Новосибирск,Рутов
2021-01-14,69834,Курс 9,34841,Казань,Коченев
2022-01-30,14033,Курс 4,32267,Кемерово,Конюхов
2021-07-24,59629,Курс 1,41440,Кемерово,Конюхов
2021-03-29,02904,Курс 2,46402,Новосибирск,Конюхов
2021-01-18,69834,Курс 9,34841,Москва,Коченев
2022-06-02,02904,Курс 2,46402,Казань,Петров
2022-03-24,69834,Курс 9,34841,Казань,Петров
2021-08-05,59511,Курс 3,32467,Красноярск,Рутов
2021-07-30,14033,Курс 4,32267,Красноярск,Сидорова
2021-02-20,02904,Курс 2,46402,Красноярск,Конюхов
2021-09-07,59511,Курс 3,32467,Омск,Конюхов
2021-05-03,59629,Курс 1,41440,Красноярск,Сидорова
2021-02-23,02904,Курс 2,46402,Красноярск,Конюхов
2022-01-27,04801,Курс 7,22018,Казань,Петров
2021-04-26,59629,Курс 1,41440,Кемерово,Коченев
2022-03-19,63071,Курс 8,25760,Томск,Конюхов
2022-03-17,59629,Курс 1,41440,Санкт-Петербург,Сидорова
2022-02-07,54192,Курс 6,43969,Кемерово,Рутов
2021-07-26,02904,Курс 2,46402,Москва,Рутов
2022-05-09,04801,Курс 7,22018,Кемерово,Сидорова
2022-01-11,69834,Курс 9,34841,Новосибирск,Иванов
2021-01-11,69834,Курс 9,34841,Омск,Коченев
2021-12-09,02904,Курс 2,46402,Красноярск,Конюхов
2022-03-02,69834,Курс 9,34841,Санкт-Петербург,Иванов
2022-05-22,04801,Курс 7,22018,Новосибирск,Коченев
2021-09-08,63071,Курс 8,25760,Москва,Сидорова
2021-01-10,04801,Курс 7,22018,Омск,Коченев
2021-01-28,63071,Курс 8,25760,Москва,Рутов
2021-06-09,54192,Курс 6,43969,Москва,Рутов
2022-04-26,02904,Курс 2,46402,Новосибирск,Рутов
2021-04-09,69834,Курс 9,34841,Москва,Иванов
2021-12-21,04801,Курс 7,22018,Москва,Рутов
2021-01-21,59511,Курс 3,32467,Томск,Петров
2021-07-25,69834,Курс 9,34841,Казань,Иванов
2022-04-27,84116,Курс 5,30566,Красноярск,Коченев
2022-05-07,54192,Курс 6,43969,Москва,Конюхов
2021-11-11,59511,Курс 3,32467,Красноярск,Коченев
2021-10-16,54192,Курс 6,43969,Новосибирск,Коченев
2021-02-20,69834,Курс 9,34841,Кемерово,Конюхов
2022-01-27,59511,Курс 3,32467,Новосибирск,Конюхов
2021-12-30,59629,Курс 1,41440,Москва,Петров
2021-11-22,69834,Курс 9,34841,Санкт-Петербург,Рутов
2021-09-12,54192,Курс 6,43969,Москва,Коченев
2021-01-05,84116,Курс 5,30566,Кемерово,Коченев
2022-02-10,59511,Курс 3,32467,Казань,Сидорова
2021-06-25,19925,Курс 0,10237,Омск,Сидорова
2021-12-12,84116,Курс 5,30566,Казань,Иванов
2022-02-21,59629,Курс 1,41440,Санкт-Петербург,Сидорова
2022-01-22,59629,Курс 1,41440,Омск,Рутов
